original id,id,Address,Response_Address,Response_X,Response_Y
9607,2735,臺北市大同區延平北路一段31~60號,,,
9608,2736,臺北市大同區延平北路一段31~60號,,,
9610,2737,臺北市大同區延平北路二段121~150號,,,
9612,2738,臺北市大同區重慶北路二段31~60號,,,
9620,2739,臺北市內湖區民權東路六段180巷42弄31~60號,,,
9624,2740,臺北市中山區新生北路二段72巷1~30號,,,
9626,2741,臺北市內湖區東湖路113巷70弄1~30號,,,
9628,2742,臺北市內湖區江南街71巷93弄1~30號,,,
9632,2743,臺北市中山區大直街94巷1弄1~30號,,,
9633,2744,臺北市萬華區峨眉街61~90號,,,
9639,2745,臺北市松山區興安街151~180號,,,
9642,2746,臺北市南港區富康街53巷1~30號,,,
9643,2747,臺北市信義區松山路121~150號,,,
9648,2748,臺北市北投區知行路241~270號,,,
9649,2749,臺北市北投區行義路1~30號,,,
9650,2750,臺北市士林區福德路31巷1~30號,,,
9652,2751,臺北市北投區珠海路1~30號,,,
9653,2752,臺北市士林區天玉街103巷1~30號,,,
9664,2753,臺北市中正區廈門街25巷1~30號,,,
9673,2754,臺北市松山區民生東路三段113巷6弄1~30號,,,
9677,2755,臺北市松山區民生東路五段181~210號,,,
9678,2756,臺北市北投區榮華一路5巷1~30號,,,
9680,2757,臺北市大安區光復南路260巷1~30號,,,
9681,2758,臺北市大安區仁愛路四段151巷31~60號,,,
9684,2759,臺北市中山區中山北路三段31~60號,,,
9685,2760,臺北市內湖區文湖街21巷82弄1~30號,,,
9686,2761,臺北市內湖區大湖山莊街121~150號,,,
9687,2762,臺北市內湖區東湖路113巷61~90號,,,
9688,2763,臺北市內湖區內湖路一段629巷101弄1~30號,,,
9691,2764,臺北市大安區忠孝東路三段217巷5弄1~30號,,,
9692,2765,臺北市大安區光復南路631~660號,,,
9693,2766,臺北市大安區光復南路601~630號,,,
9695,2767,臺北市文山區汀州路四段181~210號,,,
9696,2768,臺北市萬華區內江街121~150號,,,
9697,2769,臺北市萬華區東園街151~180號,,,
9699,2770,臺北市士林區中正路601~630號,,,
9700,2771,臺北市北投區台北市北投區石牌路二段315巷31~60號,,,
9706,2772,臺北市士林區福港街1~30號,,,
9707,2773,臺北市士林區天母西路91~120號,,,
9711,2774,臺北市信義區松山路601~630號,,,
9712,2775,臺北市南港區經貿二路157巷31~60號,,,
9714,2776,臺北市信義區信義路五段150巷301~330號,,,
9715,2777,臺北市松山區寶清街105巷1~30號,,,
9719,2778,臺北市信義區林口街52巷1~30號,,,
9720,2779,臺北市松山區三民路35巷1~30號,,,
9721,2780,臺北市內湖區內湖路三段329巷1~30號,,,
9723,2781,臺北市中山區樂群二路266巷61~90號,,,
9724,2782,臺北市中山區天祥路61~90號,,,
9733,2783,臺北市中山區建國北路三段113巷31弄1~30號,,,
9734,2784,臺北市文山區興德路20巷1~30號,,,
9742,2785,臺北市大同區重慶北路二段61~90號,,,
9744,2786,臺北市萬華區長泰街246巷1~30號,,,
9747,2787,臺北市文山區羅斯福路五段121~150號,,,
9748,2788,臺北市文山區木新路三段232巷1~30號,,,
9749,2789,臺北市文山區興隆路四段58巷16弄1~30號,,,
9750,2790,臺北市文山區試院路144巷4弄1~30號,,,
9752,2791,臺北市中正區中華路二段315巷1~30號,,,
9758,2792,臺北市中山區新生北路三段56巷1~30號,,,
9761,2793,臺北市中山區朱崙街61~90號,,,
9763,2794,臺北市內湖區東湖路43巷1~30號,,,
9764,2795,臺北市中山區長安東路一段1~30號,,,
9766,2796,臺北市內湖區文湖街21巷118弄31~60號,,,
9768,2797,臺北市南港區重陽路125巷36弄1~30號,,,
9773,2798,臺北市士林區福林路100巷77弄1~30號,,,
9774,2799,臺北市北投區東華街一段361~390號,,,
9777,2800,臺北市北投區東華街一段361~390號,,,
9780,2801,臺北市文山區興隆路四段121~150號,,,
9783,2802,臺北市文山區景華街128巷2弄1~30號,,,
9784,2803,臺北市大安區辛亥路二段31~60號,,,
9789,2804,臺北市內湖區成功路五段450巷1~30號,,,
9791,2805,臺北市中山區農安街31~60號,,,
9805,2806,臺北市士林區福港街160巷1~30號,,,
9806,2807,臺北市士林區中山北路七段14巷1~30號,,,
9811,2808,臺北市松山區民生東路三段130巷5弄1~30號,,,
9815,2809,臺北市內湖區民權東路六段280巷1~30號,,,
9816,2810,臺北市大安區復興南路二段125巷31~60號,,,
9820,2811,臺北市中正區寧波西街1~30號,,,
9821,2812,臺北市北投區奇岩路1~30號,,,
9822,2813,臺北市士林區承德路四段40巷31~60號,,,
9829,2814,臺北市北投區東華街二段1~30號,,,
9837,2815,臺北市中山區林森北路121~150號,,,
9842,2816,臺北市中山區長安東路一段91~120號,,,
9853,2817,臺北市中正區重慶南路三段16巷1~30號,,,
9855,2818,臺北市萬華區康定路61~90號,,,
9856,2819,臺北市萬華區成都路151~180號,,,
9859,2820,臺北市大同區敦煌路80巷1~30號,,,
9866,2821,臺北市文山區景興路177巷1~30號,,,
9867,2822,臺北市中正區水源路61~90號,,,
9869,2823,臺北市大同區哈密街59巷73弄1~30號,,,
9870,2824,臺北市中山區中山北路二段59巷31~60號,,,
9873,2825,臺北市中山區撫順街41巷1~30號,,,
9874,2826,臺北市中山區天祥路61~90號,,,
9875,2827,臺北市中山區新生北路三段84巷1~30號,,,
9884,2828,臺北市內湖區內湖路一段411巷90弄1~30號,,,
9885,2829,臺北市內湖區民權東路六段190巷21弄31~60號,,,
9889,2830,臺北市信義區中坡南路215巷1~30號,,,
9895,2831,臺北市松山區八德路四段661~690號,,,
9896,2832,臺北市信義區吳興街583巷91~120號,,,
9903,2833,臺北市北投區關渡路31~60號,,,
9904,2834,臺北市北投區中山路1~30號,,,
9905,2835,臺北市士林區士東路2巷1~30號,,,
9909,2836,臺北市中正區杭州北路1~30號,,,
9911,2837,臺北市大安區臥龍街209巷1~30號,,,
9912,2838,臺北市中山區中山北路二段137巷1~30號,,,
9915,2839,臺北市松山區民生東路五段181~210號,,,
9917,2840,臺北市信義區福德街268巷4弄1~30號,,,
9918,2841,臺北市松山區八德路四段91巷3弄1~30號,,,
9919,2842,臺北市信義區松智路29巷1~30號,,,
9923,2843,臺北市北投區大同街181~210號,,,
9924,2844,臺北市士林區菁山路31~60號,,,
9925,2845,臺北市北投區復興四路12巷1~30號,,,
9926,2846,臺北市南港區東新街118巷31~60號,,,
9928,2847,臺北市中山區八德路二段91~120號,,,
9931,2848,臺北市中正區和平西路二段61~90號,,,
9934,2849,臺北市北投區石牌路二段315巷34弄1~30號,,,
9936,2850,臺北市北投區中山路1~30號,,,
9940,2851,臺北市北投區稻香路161巷1~30號,,,
9944,2852,臺北市信義區信義路六段61~90號,,,
9949,2853,臺北市松山區民生東路五段69巷4弄1~30號,,,
9961,2854,臺北市大同區昌吉街81巷25弄1~30號,,,
9963,2855,臺北市文山區木柵路四段121~150號,,,
9964,2856,臺北市文山區興隆路四段145巷83弄1~30號,,,
9965,2857,臺北市文山區興隆路二段61~90號,,,
9973,2858,臺北市中正區青島東路1~30號,,,
9982,2859,臺北市萬華區桂林路31~60號,,,
9983,2860,臺北市萬華區環河南路一段61~90號,,,
9984,2861,臺北市萬華區康定路25巷1~30號,,,
9986,2862,臺北市萬華區環河南路一段91~120號,,,
9989,2863,臺北市中正區詔安街50巷1弄1~30號,,,
9993,2864,臺北市文山區福興路91~120號,,,
9997,2865,臺北市大同區南京西路301~330號,,,
9999,2866,臺北市內湖區內湖路三段343巷2弄1~30號,,,
10001,2867,臺北市中山區新生北路二段61~90號,,,
10004,2868,臺北市中山區明水路691~720號,,,
10007,2869,臺北市信義區中坡南路215巷1~30號,,,
10024,2870,臺北市松山區長安東路二段211~240號,,,
10038,2871,臺北市文山區木柵路四段151~180號,,,
10039,2872,臺北市萬華區西園路一段31~60號,,,
10041,2873,臺北市大安區仁愛路四段361~390號,,,
10044,2874,臺北市大安區建國南路二段322巷1~30號,,,
10047,2875,臺北市大安區光復南路691~720號,,,
10050,2876,臺北市內湖區康寧路一段151~180號,,,
10051,2877,臺北市松山區敦化北路4巷31~60號,,,
10054,2878,臺北市士林區格致路20巷1~30號,,,
10057,2879,臺北市北投區中和街525巷6弄1~30號,,,
10062,2880,臺北市大安區光復南路451~480號,,,
10063,2881,臺北市大安區光復南路661~690號,,,
10070,2882,臺北市中正區廈門街113巷1~30號,,,
10071,2883,臺北市士林區中山北路七段14巷61弄1~30號,,,
10073,2884,臺北市北投區溫泉路68巷6弄1~30號,,,
10074,2885,臺北市北投區溫泉路68巷6弄1~30號,,,
10076,2886,臺北市北投區溫泉路68巷6弄1~30號,,,
10077,2887,臺北市北投區溫泉路68巷6弄1~30號,,,
10079,2888,臺北市松山區三民路43巷1~30號,,,
10088,2889,臺北市信義區林口街66巷1~30號,,,
10092,2890,臺北市中山區新生北路二段61~90號,,,
10093,2891,臺北市內湖區港墘路37巷1~30號,,,
10094,2892,臺北市內湖區成功路二段361~390號,,,
10095,2893,臺北市萬華區萬大路423巷91~120號,,,
10096,2894,臺北市大同區南京西路331~360號,,,
10097,2895,臺北市大同區南京西路331~360號,,,
10099,2896,臺北市萬華區成都路121~150號,,,
10102,2897,臺北市中正區南昌路二段1~30號,,,
10105,2898,臺北市中正區廈門街99巷31~60號,,,
10106,2899,臺北市大同區長安西路61~90號,,,
10111,2900,臺北市內湖區文德路208巷1~30號,,,
10112,2901,臺北市內湖區金湖路61~90號,,,
10116,2902,臺北市南港區興中路28巷1~30號,,,
10118,2903,臺北市松山區撫遠街400巷1~30號,,,
10121,2904,臺北市中山區明水路557巷1~30號,,,
10122,2905,臺北市內湖區民權東路六段47巷1~30號,,,
10123,2906,臺北市松山區南京東路三段335巷1~30號,,,
10124,2907,臺北市信義區吳興街583巷121~150號,,,
10125,2908,臺北市信義區吳興街583巷121~150號,,,
10126,2909,臺北市南港區忠孝東路六段121~150號,,,
10135,2910,臺北市中山區民權東路一段31~60號,,,
10136,2911,臺北市中山區民生東路一段61~90號,,,
10137,2912,臺北市中山區錦州街31~60號,,,
10142,2913,臺北市士林區通河街91~120號,,,
10144,2914,臺北市大安區復興南路二段301~330號,,,
10145,2915,臺北市南港區經貿二路157巷36弄91~120號,,,
10146,2916,臺北市內湖區內湖路二段263巷9弄1~30號,,,
10147,2917,臺北市內湖區新豐街151~180號,,,
10151,2918,臺北市大安區青田街1~30號,,,
10161,2919,臺北市萬華區開封街二段61~90號,,,
10162,2920,臺北市文山區興隆路二段203巷31~60號,,,
10163,2921,臺北市文山區久康街24巷1~30號,,,
10164,2922,臺北市士林區克強路10巷10弄1~30號,,,
10170,2923,臺北市松山區民生東路五段181~210號,,,
10171,2924,臺北市松山區光復南路46巷1~30號,,,
10173,2925,臺北市內湖區康寧路一段151~180號,,,
10175,2926,臺北市內湖區成功路四段223巷15弄1~30號,,,
10181,2927,臺北市中山區雙城街23巷1~30號,,,
10183,2928,臺北市內湖區民權東路六段248巷1~30號,,,
10194,2929,臺北市文山區福興路78巷20弄1~30號,,,
10195,2930,臺北市萬華區和平西路三段361~390號,,,
10204,2931,臺北市文山區萬盛街60巷1~30號,,,
10208,2932,臺北市萬華區德昌街185巷57弄1~30號,,,
10211,2933,臺北市信義區忠孝東路五段790巷47弄1~30號,,,
10213,2934,臺北市松山區塔悠路181~210號,,,
10214,2935,臺北市中山區建國北路三段61~90號,,,
10226,2936,臺北市北投區知行路235巷1~30號,,,
10228,2937,臺北市北投區文化三路61~90號,,,
10230,2938,臺北市中正區羅斯福路二段181~210號,,,
10232,2939,臺北市大安區信義路三段134巷61~90號,,,
10235,2940,臺北市內湖區文德路22巷74弄1~30號,,,
10237,2941,臺北市內湖區星雲街121~150號,,,
10238,2942,臺北市內湖區安泰街114巷1~30號,,,
10242,2943,臺北市大安區羅斯福路二段91~120號,,,
10246,2944,臺北市內湖區港墘路1~30號,,,
10247,2945,臺北市中山區安東街1~30號,,,
10249,2946,臺北市大安區安和路二段61~90號,,,
10250,2947,臺北市北投區行義路1~30號,,,
10251,2948,臺北市文山區興順街91~120號,,,
10273,2949,臺北市松山區民生東路五段181~210號,,,
10282,2950,臺北市文山區興隆路三段116巷3弄1~30號,,,
10284,2951,臺北市文山區溪洲街1~30號,,,
10287,2952,臺北市大同區環河北路一段241~270號,,,
10290,2953,臺北市萬華區昆明街151~180號,,,
10294,2954,臺北市文山區政大一街211~240號,,,
10299,2955,臺北市文山區興隆路二段244巷37弄1~30號,,,
10302,2956,臺北市中山區撫順街41巷1~30號,,,
10303,2957,臺北市大同區延平北路四段91~120號,,,
10304,2958,臺北市大同區延平北路四段91~120號,,,
10327,2959,臺北市內湖區成功路二段317巷1~30號,,,
10330,2960,臺北市內湖區內湖路二段103巷119弄1~30號,,,
10331,2961,臺北市中山區林森北路631~660號,,,
10332,2962,臺北市中山區中山北路三段1~30號,,,
10333,2963,臺北市士林區天母西路1~30號,,,
10337,2964,臺北市士林區忠誠路一段171巷12弄1~30號,,,
10339,2965,臺北市北投區富貴一路1~30號,,,
10340,2966,臺北市信義區松仁路308巷91~120號,,,
10341,2967,臺北市信義區和平東路三段391巷20弄1~30號,,,
10342,2968,臺北市信義區松隆路181~210號,,,
10344,2969,臺北市信義區吳興街583巷91~120號,,,
10346,2970,臺北市萬華區武成街125巷6弄1~30號,,,
10350,2971,臺北市文山區羅斯福路五段218巷18弄1~30號,,,
10352,2972,臺北市大安區復興南路二段193巷1~30號,,,
10354,2973,臺北市中山區長春路181~210號,,,
10359,2974,臺北市士林區天玉街75巷1~30號,,,
10361,2975,臺北市北投區杏林三路10巷1~30號,,,
10364,2976,臺北市士林區承德路四段241~270號,,,
10367,2977,臺北市大安區金華街243巷1~30號,,,
10374,2978,臺北市中山區堤頂大道二段241~270號,,,
10375,2979,臺北市內湖區成功路四段30巷31~60號,,,
10376,2980,臺北市內湖區康寧路三段70巷61~90號,,,
10378,2981,臺北市士林區天母西路31~60號,,,
10380,2982,臺北市北投區溫泉路65巷1~30號,,,
10386,2983,臺北市文山區景豐街31~60號,,,
10389,2984,臺北市萬華區內江街121~150號,,,
10395,2985,臺北市北投區溫泉路121~150號,,,
10399,2986,臺北市北投區大同街121~150號,,,
10403,2987,臺北市內湖區金湖路1~30號,,,
10404,2988,臺北市內湖區東湖路113巷70弄1~30號,,,
10405,2989,臺北市內湖區內湖路二段103巷31~60號,,,
10407,2990,臺北市中山區民族東路151~180號,,,
10422,2991,臺北市松山區南京東路五段31~60號,,,
10423,2992,臺北市萬華區環河南路一段61~90號,,,
10427,2993,臺北市大同區承德路二段31~60號,,,
10429,2994,臺北市中正區中華路一段1~30號,,,
10430,2995,臺北市大同區承德路二段31~60號,,,
10432,2996,臺北市內湖區內湖路一段91巷91~120號,,,
10435,2997,臺北市文山區政大二街211~240號,,,
10436,2998,臺北市文山區興旺里福興路106巷1~30號,,,
10437,2999,臺北市中正區羅斯福路三段84巷1~30號,,,
10439,3000,臺北市文山區辛亥路四段77巷1~30號,,,
10444,3001,臺北市萬華區長泰街308巷1~30號,,,
10449,3002,臺北市文山區萬利街1~30號,,,
10453,3003,臺北市中正區廈門街113巷1~30號,,,
10459,3004,臺北市萬華區東園街28巷31~60號,,,
10460,3005,臺北市萬華區雙園街91~120號,,,
10462,3006,臺北市大同區敦煌路80巷1~30號,,,
10465,3007,臺北市中山區林森北路121~150號,,,
10466,3008,臺北市內湖區陽光街271~300號,,,
10469,3009,臺北市內湖區星雲街61~90號,,,
10471,3010,臺北市內湖區成功路二段301~330號,,,
10475,3011,臺北市內湖區金龍路151~180號,,,
10479,3012,臺北市內湖區行善路271~300號,,,
10480,3013,臺北市內湖區五分街72巷1~30號,,,
10482,3014,臺北市北投區西安街一段301~330號,,,
10484,3015,臺北市士林區天母北路31~60號,,,
10487,3016,臺北市士林區中山北路六段236巷1~30號,,,
10488,3017,臺北市北投區中山路1~30號,,,
10489,3018,臺北市信義區松德路180巷1~30號,,,
10493,3019,臺北市南港區興華路61~90號,,,
10494,3020,臺北市中正區羅斯福路三段91~120號,,,
10495,3021,臺北市文山區羅斯福路五段181~210號,,,
10497,3022,臺北市北投區吉利街241~270號,,,
10501,3023,臺北市內湖區康寧路三段61~90號,,,
10509,3024,臺北市士林區福港街234巷1~30號,,,
10513,3025,臺北市內湖區金湖路14巷1~30號,,,
10514,3026,臺北市內湖區星雲街121~150號,,,
10517,3027,臺北市士林區華岡路1~30號,,,
10522,3028,臺北市文山區福興路78巷1弄1~30號,,,
10523,3029,臺北市文山區辛亥路四段77巷1~30號,,,
10524,3030,臺北市文山區景後街91~120號,,,
10529,3031,臺北市萬華區青年路30巷1~30號,,,
10541,3032,臺北市士林區中山北路七段31~60號,,,
10544,3033,臺北市北投區尊賢街243巷1~30號,,,
10549,3034,臺北市中山區林森北路241~270號,,,
10553,3035,臺北市中山區長春路1~30號,,,
10554,3036,臺北市中山區松江路421~450號,,,
10555,3037,臺北市中山區敬業一路128巷31~60號,,,
10560,3038,臺北市中山區松江路1~30號,,,
10561,3039,臺北市中山區錦州街31~60號,,,
10566,3040,臺北市大同區保安街1~30號,,,
10569,3041,臺北市萬華區桂林路91~120號,,,
10571,3042,臺北市中正區丹陽街1~30號,,,
10575,3043,臺北市萬華區雅江街1~30號,,,
10576,3044,臺北市大同區大龍街85巷1~30號,,,
10577,3045,臺北市大同區大龍街85巷1~30號,,,
10578,3046,臺北市大同區大龍街79巷1~30號,,,
10581,3047,臺北市文山區興隆路二段217巷1~30號,,,
10583,3048,臺北市文山區辛亥路六段100巷1~30號,,,
10584,3049,臺北市文山區萬美街二段61~90號,,,
10585,3050,臺北市文山區景福街3巷1~30號,,,
10589,3051,臺北市文山區興隆路二段121~150號,,,
10590,3052,臺北市文山區政大二街211~240號,,,
10591,3053,臺北市文山區辛亥路七段20巷1弄1~30號,,,
10599,3054,臺北市萬華區莒光路300巷6弄1~30號,,,
10600,3055,臺北市萬華區環河南路一段91~120號,,,
10605,3056,臺北市內湖區內湖路一段629巷101弄1~30號,,,
10606,3057,臺北市中山區遼寧街101巷1~30號,,,
10612,3058,臺北市北投區公?路161巷1~30號,,,
10613,3059,臺北市北投區公?路161巷31~60號,,,
10614,3060,臺北市士林區天母西路1~30號,,,
10616,3061,臺北市松山區新東街30巷31~60號,,,
10619,3062,臺北市松山區南京東路五段211~240號,,,
10620,3063,臺北市大同區民權西路91~120號,,,
10626,3064,臺北市文山區福興路63巷1~30號,,,
10629,3065,臺北市大安區和平東路三段1巷26弄1~30號,,,
10635,3066,臺北市內湖區內湖路一段285巷69弄1~30號,,,
10640,3067,臺北市信義區崇德街91~120號,,,
10642,3068,臺北市大安區信義路四段301~330號,,,
10645,3069,臺北市北投區大度路三段181~210號,,,
10648,3070,臺北市南港區松河街751~780號,,,
10652,3071,臺北市中山區林森北路301~330號,,,
10657,3072,臺北市大同區重慶北路一段1~30號,,,
10658,3073,臺北市文山區木柵路一段238巷15弄1~30號,,,
10665,3074,臺北市北投區稻香路181~210號,,,
10666,3075,臺北市士林區克強路10巷10弄1~30號,,,
10667,3076,臺北市士林區福港街277巷1~30號,,,
10668,3077,臺北市士林區中山北路六段754巷1~30號,,,
10669,3078,臺北市北投區行義路130巷1~30號,,,
10670,3079,臺北市北投區中和街493巷5弄1~30號,,,
10671,3080,臺北市中山區錦州街23巷1~30號,,,
10673,3081,臺北市中山區新生北路三段56巷1~30號,,,
10677,3082,臺北市內湖區南京東路六段451巷31~60號,,,
10681,3083,臺北市萬華區萬大路423巷31~60號,,,
10688,3084,臺北市文山區木柵路一段238巷15弄1~30號,,,
10689,3085,臺北市文山區木柵路一段238巷15弄1~30號,,,
10690,3086,臺北市文山區木柵路一段238巷15弄1~30號,,,
10691,3087,臺北市文山區木柵路一段238巷15弄1~30號,,,
10692,3088,臺北市文山區景興路177巷1弄1~30號,,,
10700,3089,臺北市大同區昆明街61~90號,,,
10706,3090,臺北市萬華區國興路1巷1~30號,,,
10708,3091,臺北市內湖區東湖路113巷95弄31~60號,,,
10714,3092,臺北市中山區新生北路二段60巷31~60號,,,
10720,3093,臺北市信義區信義路五段91~120號,,,
10721,3094,臺北市南港區忠孝東路六段398巷1~30號,,,
10722,3095,臺北市信義區林口街52巷31~60號,,,
10733,3096,臺北市文山區羅斯福路五段236巷3弄31~60號,,,
10734,3097,臺北市中正區延平南路179巷1~30號,,,
10735,3098,臺北市文山區興隆路三段207巷7弄1~30號,,,
10736,3099,臺北市文山區景文街61~90號,,,
10738,3100,臺北市大安區臨江街40巷31~60號,,,
10739,3101,臺北市大安區仁愛路四段122巷1~30號,,,
10742,3102,臺北市士林區社正路31~60號,,,
10744,3103,臺北市內湖區文德路220巷31~60號,,,
10745,3104,臺北市中山區松江路391~420號,,,
10746,3105,臺北市中山區林森北路61~90號,,,
10748,3106,臺北市信義區和平東路三段151~180號,,,
10749,3107,臺北市信義區嘉興街31~60號,,,
10750,3108,臺北市松山區民生東路五段181~210號,,,
10752,3109,臺北市士林區中正路661~690號,,,
10754,3110,臺北市北投區行義路186巷31~60號,,,
10755,3111,臺北市大安區信義路四段265巷31弄1~30號,,,
10758,3112,臺北市大安區和平東路一段199巷1~30號,,,
10759,3113,臺北市士林區延平北路五段285巷61~90號,,,
10765,3114,臺北市內湖區江南街117巷8弄1~30號,,,
10774,3115,臺北市文山區木新路三段61~90號,,,
10775,3116,臺北市文山區興順街151~180號,,,
10776,3117,臺北市中正區廈門街99巷1~30號,,,
10777,3118,臺北市文山區羅斯福路六段142巷20弄1~30號,,,
10780,3119,臺北市南港區東明街108巷1~30號,,,
10785,3120,臺北市信義區信義路五段150巷421~450號,,,
10786,3121,臺北市信義區信義路五段150巷401弄1~30號,,,
10789,3122,臺北市信義區吳興街600巷61~90號,,,
10794,3123,臺北市北投區公?路161巷1~30號,,,
10795,3124,臺北市北投區中和街398巷5弄1~30號,,,
10797,3125,臺北市內湖區麗山街348巷1~30號,,,
10800,3126,臺北市內湖區民權東路六段211~240號,,,
10802,3127,臺北市中山區新生北路二段91~120號,,,
10803,3128,臺北市中山區錦州街31~60號,,,
10804,3129,臺北市內湖區康寧路三段189巷21弄1~30號,,,
10805,3130,臺北市中山區新生北路三段84巷1~30號,,,
10808,3131,臺北市內湖區金龍路47巷13弄1~30號,,,
10809,3132,臺北市中山區天祥路86巷1~30號,,,
10810,3133,臺北市中山區天祥路86巷1~30號,,,
10811,3134,臺北市中山區明水路481~510號,,,
10812,3135,臺北市中山區明水路481~510號,,,
10816,3136,臺北市中山區民權東路二段135巷29弄1~30號,,,
10817,3137,臺北市萬華區康定路151~180號,,,
10818,3138,臺北市大同區延平北路一段66巷1~30號,,,
10825,3139,臺北市中正區濟南路二段1~30號,,,
10829,3140,臺北市中正區南昌路一段121~150號,,,
10835,3141,臺北市文山區景興路153巷1~30號,,,
10845,3142,臺北市大同區寧夏路1~30號,,,
10849,3143,臺北市大同區南京西路344巷31~60號,,,
10852,3144,臺北市萬華區昆明街31~60號,,,
10853,3145,臺北市內湖區新富街61~90號,,,
10857,3146,臺北市內湖區民權東路六段120巷31~60號,,,
10863,3147,臺北市中山區新生北路二段61~90號,,,
10864,3148,臺北市中山區林森北路661~690號,,,
10865,3149,臺北市中山區德惠街31~60號,,,
10866,3150,臺北市中山區吉林路271~300號,,,
10870,3151,臺北市士林區克強路10巷4弄1~30號,,,
10884,3152,臺北市松山區民生東路五段69巷1~30號,,,
10886,3153,臺北市信義區永吉路187巷1~30號,,,
10887,3154,臺北市南港區園區街1~30號,,,
10889,3155,臺北市松山區復興南路一段31~60號,,,
10891,3156,臺北市文山區辛亥路四段21巷1~30號,,,
10892,3157,臺北市大安區通化街140巷1~30號,,,
10894,3158,臺北市中正區衡陽路61~90號,,,
10898,3159,臺北市北投區承德路七段331~360號,,,
10900,3160,臺北市士林區福港街211~240號,,,
10901,3161,臺北市內湖區內湖路三段329巷1~30號,,,
10903,3162,臺北市中山區合江街144巷1~30號,,,
10904,3163,臺北市中山區民權東路一段31~60號,,,
10906,3164,臺北市中山區撫順街1~30號,,,
10907,3165,臺北市中山區撫順街1~30號,,,
10910,3166,臺北市南港區興華路64巷1~30號,,,
10917,3167,臺北市大安區仁愛路四段345巷15弄1~30號,,,
10918,3168,臺北市大安區安和路一段90巷1~30號,,,
10919,3169,臺北市北投區文化三路1~30號,,,
10922,3170,臺北市士林區社中街231巷1~30號,,,
10926,3171,臺北市內湖區安泰街129巷1~30號,,,
10927,3172,臺北市內湖區安泰街129巷1~30號,,,
10928,3173,臺北市中山區龍江路209巷1~30號,,,
10930,3174,臺北市士林區德行東路104巷1~30號,,,
10931,3175,臺北市北投區溫泉路37巷1~30號,,,
10932,3176,臺北市士林區德行東路91~120號,,,
10933,3177,臺北市北投區泉源路31~60號,,,
10936,3178,臺北市大安區羅斯福路二段81巷1~30號,,,
10938,3179,臺北市萬華區中華路二段416巷91~120號,,,
10943,3180,臺北市信義區松德路91~120號,,,
10945,3181,臺北市南港區研究院路三段18巷1~30號,,,
10949,3182,臺北市北投區吉利街257巷4弄1~30號,,,
10951,3183,臺北市內湖區星雲街16巷61~90號,,,
10956,3184,臺北市中山區天祥路60巷1~30號,,,
10957,3185,臺北市中山區吉林路218巷1~30號,,,
10958,3186,臺北市中山區吉林路218巷1~30號,,,
10959,3187,臺北市內湖區新豐街61~90號,,,
10960,3188,臺北市內湖區新富街31~60號,,,
10961,3189,臺北市內湖區新富街31~60號,,,
10962,3190,臺北市內湖區新富街31~60號,,,
10963,3191,臺北市中山區北安路621巷31~60號,,,
10964,3192,臺北市內湖區東湖路113巷91~120號,,,
10965,3193,臺北市萬華區內江街121~150號,,,
10966,3194,臺北市萬華區德昌街7巷1~30號,,,
10971,3195,臺北市文山區指南路三段91~120號,,,
10973,3196,臺北市文山區羅斯福路六段142巷20弄1~30號,,,
10974,3197,臺北市文山區興隆路二段241~270號,,,
10975,3198,臺北市中正區水源路61~90號,,,
10976,3199,臺北市文山區興隆路三段304巷31~60號,,,
10982,3200,臺北市內湖區東湖路113巷70弄1~30號,,,
10983,3201,臺北市中山區中原街1~30號,,,
10989,3202,臺北市內湖區內湖路二段253巷31~60號,,,
10991,3203,臺北市中山區中山北路二段65巷2弄31~60號,,,
10999,3204,臺北市信義區松信路50巷1~30號,,,
11000,3205,臺北市萬華區康定路61~90號,,,
11001,3206,臺北市大同區延平北路三段91~120號,,,
11002,3207,臺北市文山區木柵路四段9巷1~30號,,,
11003,3208,臺北市中正區廈門街113巷1~30號,,,
11004,3209,臺北市文山區指南路三段77巷1~30號,,,
11011,3210,臺北市北投區東華街一段361~390號,,,
11012,3211,臺北市士林區雨農路61~90號,,,
11013,3212,臺北市中山區吉林路119巷1~30號,,,
11015,3213,臺北市松山區八德路二段410巷16弄1~30號,,,
11017,3214,臺北市信義區中坡南路22巷1~30號,,,
11018,3215,臺北市士林區中山北路六段754巷1~30號,,,
11022,3216,臺北市松山區八德路三段106巷1~30號,,,
11023,3217,臺北市內湖區內湖路一段301~330號,,,
11025,3218,臺北市內湖區大湖山莊街202巷1~30號,,,
11026,3219,臺北市內湖區文德路210巷30弄1~30號,,,
11027,3220,臺北市中山區建國北路一段31~60號,,,
11029,3221,臺北市士林區中山北路六段151~180號,,,
11034,3222,臺北市北投區公館路271~300號,,,
11035,3223,臺北市士林區前港街58巷1弄1~30號,,,
11040,3224,臺北市萬華區艋舺大道31~60號,,,
11043,3225,臺北市信義區虎林街120巷151~180號,,,
11048,3226,臺北市信義區永吉路321巷1~30號,,,
11051,3227,臺北市松山區南京東路五段211~240號,,,
11055,3228,臺北市士林區士東路200巷58弄1~30號,,,
11056,3229,臺北市北投區溫泉路73巷1~30號,,,
11059,3230,臺北市中山區基湖路151巷31~60號,,,
11061,3231,臺北市中山區松江路391~420號,,,
11062,3232,臺北市中山區新生北路二段62巷31~60號,,,
11065,3233,臺北市內湖區康樂街72巷17弄61~90號,,,
